Message ID,Thread ID,User ID,Organisation ID,Timestamp,Message Type
MSG002003,THR00510,USR0152,ORG046,2026-05-29 13:22,question
MSG000369,THR00105,USR0161,ORG048,2026-02-28 18:07,question
MSG001346,THR00353,USR0184,ORG055,2026-04-30 07:45,assistant_response
MSG002930,THR00731,USR0013,ORG005,2026-06-06 21:41,assistant_response
MSG000992,THR00268,USR0045,ORG016,2026-03-15 11:01,assistant_response
MSG003609,THR00887,USR0077,ORG025,2026-07-30 07:46,question
MSG002400,THR00615,USR0173,ORG052,2026-05-14 20:00,assistant_response
MSG004240,THR01032,USR0094,ORG031,2026-07-13 20:08,assistant_response
MSG001196,THR00317,USR0027,ORG010,2026-03-06 14:51,assistant_response
MSG001293,THR00338,USR0191,ORG056,2026-03-22 09:38,question
MSG002560,THR00655,USR0194,ORG057,2026-05-12 11:24,assistant_response
MSG001257,THR00331,USR0239,ORG071,2026-03-11 20:09,question
MSG000539,THR00144,USR0259,ORG077,2026-02-15 15:12,question
MSG002694,THR00682,USR0248,ORG075,2026-06-06 23:12,assistant_response
MSG000857,THR00232,USR0108,ORG035,2026-03-15 17:00,question
MSG000080,THR00029,USR0022,ORG008,2026-01-15 13:20,assistant_response
MSG004309,THR01049,USR0145,ORG044,2026-07-29 15:39,question
MSG001455,THR00380,USR0042,ORG015,2026-04-16 10:31,question
MSG002397,THR00615,USR0173,ORG052,2026-05-14 19:56,question
MSG005335,THR01274,USR0192,ORG057,2026-08-30 14:12,question
MSG001143,THR00303,USR0080,ORG026,2026-03-18 17:25,question
MSG003651,THR00898,USR0035,ORG013,2026-07-18 13:08,question
MSG000138,THR00042,USR0193,ORG057,2026-01-05 12:25,assistant_response
MSG000890,THR00242,USR0213,ORG063,2026-03-30 09:07,assistant_response
MSG000007,THR00004,USR0016,ORG006,2026-01-03 13:24,question
MSG002771,THR00700,USR0248,ORG075,2026-06-20 11:44,question
MSG002235,THR00571,USR0248,ORG075,2026-05-06 18:35,question
MSG004057,THR00996,USR0049,ORG017,2026-07-19 17:17,question
MSG005372,THR01285,USR0163,ORG048,2026-08-28 22:04,assistant_response
MSG001058,THR00281,USR0081,ORG026,2026-03-15 21:12,assistant_response
MSG003818,THR00937,USR0133,ORG042,2026-07-21 22:49,assistant_response
MSG003291,THR00811,USR0144,ORG044,2026-06-15 09:41,question
MSG004628,THR01122,USR0172,ORG051,2026-08-13 11:35,assistant_response
MSG003615,THR00888,USR0018,ORG007,2026-07-14 19:32,question
MSG003693,THR00908,USR0033,ORG013,2026-07-01 15:08,question
MSG003063,THR00763,USR0200,ORG059,2026-06-06 10:55,question
MSG004816,THR01161,USR0156,ORG047,2026-08-19 20:28,assistant_response
MSG001018,THR00276,USR0048,ORG016,2026-03-13 15:53,assistant_response
MSG004081,THR01003,USR0154,ORG047,2026-07-28 20:26,question
MSG000384,THR00108,USR0197,ORG058,2026-02-28 20:30,assistant_response
MSG001667,THR00436,USR0008,ORG004,2026-04-29 17:49,question
MSG005046,THR01204,USR0028,ORG011,2026-08-14 18:12,assistant_response
MSG000311,THR00094,USR0265,ORG079,2026-01-12 12:06,question
MSG002630,THR00671,USR0213,ORG063,2026-06-24 10:55,assistant_response
MSG000544,THR00144,USR0259,ORG077,2026-02-15 15:24,assistant_response
MSG003094,THR00768,USR0098,ORG031,2026-06-11 22:52,assistant_response
MSG004535,THR01099,USR0252,ORG076,2026-08-04 20:31,question
MSG000451,THR00122,USR0214,ORG063,2026-02-19 16:53,question
MSG001932,THR00498,USR0189,ORG056,2026-05-25 13:49,assistant_response
MSG004770,THR01149,USR0093,ORG030,2026-08-31 07:24,assistant_response
MSG000771,THR00209,USR0204,ORG060,2026-02-03 16:10,question
MSG002198,THR00561,USR0091,ORG029,2026-05-16 09:03,assistant_response
MSG000281,THR00085,USR0110,ORG036,2026-01-20 16:46,question
MSG003184,THR00787,USR0037,ORG014,2026-06-26 16:38,assistant_response
MSG000017,THR00009,USR0263,ORG079,2026-01-04 18:27,question
MSG003487,THR00857,USR0067,ORG022,2026-07-01 12:40,question
MSG005195,THR01242,USR0066,ORG022,2026-08-10 07:34,question
MSG003014,THR00751,USR0093,ORG030,2026-06-29 14:45,assistant_response
MSG004429,THR01077,USR0214,ORG063,2026-08-29 16:20,question
MSG002223,THR00568,USR0106,ORG034,2026-05-23 17:26,question
MSG003100,THR00769,USR0051,ORG017,2026-06-27 11:17,assistant_response
MSG002177,THR00555,USR0133,ORG042,2026-05-30 12:36,question
MSG001354,THR00354,USR0073,ORG024,2026-04-19 13:59,assistant_response
MSG002947,THR00734,USR0194,ORG057,2026-06-18 19:07,question
MSG001724,THR00449,USR0103,ORG033,2026-04-25 15:53,assistant_response
MSG004592,THR01111,USR0044,ORG016,2026-08-09 18:45,assistant_response
MSG000651,THR00177,USR0090,ORG029,2026-02-21 20:35,question
MSG004495,THR01091,USR0149,ORG046,2026-08-02 22:31,question
MSG001627,THR00424,USR0093,ORG030,2026-04-10 10:30,question
MSG002970,THR00738,USR0256,ORG077,2026-06-18 07:56,assistant_response
MSG001910,THR00493,USR0032,ORG012,2026-04-23 16:16,assistant_response
MSG000206,THR00060,USR0001,ORG001,2026-01-20 18:21,assistant_response
MSG000888,THR00241,USR0257,ORG077,2026-03-05 18:01,assistant_response
MSG000079,THR00029,USR0022,ORG008,2026-01-15 13:20,question
MSG003918,THR00962,USR0117,ORG038,2026-07-14 10:56,assistant_response
MSG003832,THR00941,USR0040,ORG015,2026-07-17 13:49,assistant_response
MSG000645,THR00174,USR0120,ORG038,2026-02-27 17:43,question
MSG001409,THR00366,USR0172,ORG051,2026-04-15 07:16,question
MSG004488,THR01089,USR0201,ORG059,2026-08-02 17:00,assistant_response
MSG003935,THR00966,USR0220,ORG064,2026-07-07 10:03,question
MSG005294,THR01261,USR0211,ORG062,2026-08-25 10:23,assistant_response
MSG005105,THR01221,USR0028,ORG011,2026-08-21 15:55,question
MSG001051,THR00280,USR0025,ORG009,2026-03-02 10:42,question
MSG002450,THR00625,USR0140,ORG043,2026-05-18 21:12,assistant_response
MSG001292,THR00338,USR0191,ORG056,2026-03-22 09:37,assistant_response
MSG000929,THR00252,USR0059,ORG020,2026-03-09 22:33,question
MSG002172,THR00555,USR0133,ORG042,2026-05-30 12:33,assistant_response
MSG000687,THR00189,USR0255,ORG077,2026-02-15 10:58,question
MSG002974,THR00739,USR0233,ORG068,2026-06-14 21:05,assistant_response
MSG002789,THR00704,USR0198,ORG059,2026-06-08 19:32,question
MSG000670,THR00184,USR0021,ORG008,2026-02-28 09:24,assistant_response
MSG000153,THR00047,USR0215,ORG063,2026-01-31 12:52,question
MSG003144,THR00777,USR0174,ORG052,2026-06-18 21:03,assistant_response
MSG000456,THR00124,USR0088,ORG029,2026-02-17 19:09,assistant_response
MSG001625,THR00423,USR0244,ORG073,2026-04-30 18:32,question
MSG001525,THR00398,USR0156,ORG047,2026-04-10 15:53,question
MSG004899,THR01174,USR0005,ORG002,2026-08-04 21:27,question
MSG001646,THR00431,USR0235,ORG069,2026-04-05 17:55,assistant_response
MSG003711,THR00912,USR0083,ORG027,2026-07-23 16:23,question
MSG003062,THR00762,USR0016,ORG006,2026-06-11 19:45,assistant_response
MSG000239,THR00071,USR0224,ORG065,2026-01-29 19:47,question
MSG001370,THR00357,USR0175,ORG052,2026-04-23 13:01,assistant_response
MSG001499,THR00391,USR0142,ORG044,2026-04-17 22:08,question
MSG002500,THR00639,USR0005,ORG002,2026-05-08 09:09,assistant_response
MSG003682,THR00906,USR0012,ORG004,2026-07-10 20:47,assistant_response
MSG000561,THR00151,USR0032,ORG012,2026-02-22 10:29,question
MSG004278,THR01040,USR0231,ORG068,2026-07-30 14:27,assistant_response
MSG004659,THR01128,USR0120,ORG038,2026-08-12 16:28,question
MSG002105,THR00536,USR0039,ORG015,2026-05-29 07:54,question
MSG003154,THR00780,USR0102,ORG033,2026-06-23 10:03,assistant_response
MSG003431,THR00843,USR0229,ORG067,2026-06-01 22:10,question
MSG003212,THR00794,USR0072,ORG024,2026-06-29 07:48,assistant_response
MSG002996,THR00747,USR0141,ORG044,2026-06-11 20:33,assistant_response
MSG001209,THR00321,USR0253,ORG076,2026-03-25 13:50,question
MSG004675,THR01134,USR0217,ORG064,2026-08-15 22:46,question
MSG000517,THR00140,USR0046,ORG016,2026-02-21 14:35,question
MSG002188,THR00558,USR0094,ORG031,2026-05-20 15:14,assistant_response
MSG004915,THR01177,USR0108,ORG035,2026-08-01 13:59,question
MSG001155,THR00304,USR0034,ORG013,2026-03-10 21:02,question
MSG000833,THR00228,USR0070,ORG023,2026-03-10 17:38,question
MSG001514,THR00395,USR0243,ORG073,2026-04-02 12:17,assistant_response
MSG004776,THR01150,USR0228,ORG066,2026-08-03 17:25,assistant_response
MSG002881,THR00718,USR0014,ORG005,2026-06-12 09:49,question
MSG000028,THR00011,USR0029,ORG011,2026-01-01 13:28,assistant_response
MSG000800,THR00218,USR0053,ORG018,2026-03-05 09:11,assistant_response
MSG005128,THR01227,USR0121,ORG039,2026-08-13 13:19,assistant_response
MSG004923,THR01180,USR0117,ORG038,2026-08-29 15:12,question
MSG000692,THR00189,USR0255,ORG077,2026-02-15 11:00,assistant_response
MSG000848,THR00229,USR0164,ORG049,2026-03-10 22:42,assistant_response
MSG003243,THR00802,USR0097,ORG031,2026-06-18 19:57,question
MSG000578,THR00155,USR0112,ORG036,2026-02-25 14:43,assistant_response
MSG004212,THR01026,USR0181,ORG054,2026-07-14 17:41,assistant_response
MSG004577,THR01109,USR0051,ORG017,2026-08-05 18:25,question
MSG000435,THR00119,USR0264,ORG079,2026-02-05 18:03,question
MSG003834,THR00941,USR0040,ORG015,2026-07-17 13:50,assistant_response
MSG005365,THR01282,USR0112,ORG036,2026-08-14 16:55,question
MSG004870,THR01170,USR0009,ORG004,2026-08-30 11:45,assistant_response
MSG000917,THR00248,USR0208,ORG061,2026-03-21 12:15,question
MSG003031,THR00758,USR0246,ORG074,2026-06-30 22:51,question
MSG005099,THR01218,USR0098,ORG031,2026-08-07 19:44,question
MSG003347,THR00821,USR0044,ORG016,2026-06-05 12:00,question
MSG005237,THR01252,USR0036,ORG014,2026-08-13 13:12,question
MSG000486,THR00132,USR0179,ORG054,2026-02-18 15:18,assistant_response
MSG003408,THR00834,USR0045,ORG016,2026-06-28 11:29,assistant_response
MSG001167,THR00308,USR0133,ORG042,2026-03-06 18:11,question
MSG005380,THR01288,USR0125,ORG040,2026-08-20 09:03,assistant_response
MSG003944,THR00967,USR0252,ORG076,2026-07-22 10:25,assistant_response
MSG003353,THR00823,USR0177,ORG053,2026-06-02 15:48,question
MSG001140,THR00301,USR0257,ORG077,2026-03-25 20:33,assistant_response
MSG004838,THR01165,USR0129,ORG041,2026-08-27 19:27,assistant_response
MSG000863,THR00234,USR0079,ORG025,2026-03-23 20:50,question
MSG002558,THR00655,USR0194,ORG057,2026-05-12 11:22,assistant_response
MSG004665,THR01129,USR0072,ORG024,2026-08-23 19:43,question
MSG005063,THR01207,USR0084,ORG027,2026-08-04 21:56,question
MSG003350,THR00822,USR0197,ORG058,2026-06-08 21:46,assistant_response
MSG003761,THR00923,USR0229,ORG067,2026-07-22 09:32,question
MSG003244,THR00802,USR0097,ORG031,2026-06-18 19:57,assistant_response
MSG004329,THR01052,USR0019,ORG007,2026-07-16 15:10,question
MSG001748,THR00454,USR0136,ORG043,2026-04-15 08:07,assistant_response
MSG004266,THR01038,USR0106,ORG034,2026-07-20 13:52,assistant_response
MSG000198,THR00058,USR0235,ORG069,2026-01-03 10:58,assistant_response
MSG005225,THR01249,USR0146,ORG045,2026-08-07 14:18,question
MSG003256,THR00804,USR0250,ORG076,2026-06-22 20:08,assistant_response
MSG002825,THR00708,USR0132,ORG042,2026-06-29 19:56,question
MSG004403,THR01070,USR0238,ORG071,2026-08-22 14:51,question
MSG003670,THR00902,USR0150,ORG046,2026-07-15 18:51,assistant_response
MSG001145,THR00303,USR0080,ORG026,2026-03-18 17:32,question
MSG005271,THR01258,USR0090,ORG029,2026-08-14 14:19,question
MSG003084,THR00767,USR0228,ORG066,2026-06-17 07:51,assistant_response
MSG004421,THR01076,USR0009,ORG004,2026-08-04 21:11,question
MSG005092,THR01216,USR0108,ORG035,2026-08-10 21:15,assistant_response
MSG002356,THR00600,USR0090,ORG029,2026-05-15 10:44,assistant_response
MSG001858,THR00480,USR0213,ORG063,2026-04-02 10:49,assistant_response
MSG004363,THR01061,USR0232,ORG068,2026-07-11 11:13,question
MSG005379,THR01288,USR0125,ORG040,2026-08-20 09:03,question
MSG000624,THR00167,USR0202,ORG060,2026-02-17 12:00,assistant_response
MSG000344,THR00101,USR0136,ORG043,2026-01-21 13:49,assistant_response
MSG002087,THR00530,USR0157,ORG047,2026-05-23 11:39,question
MSG003232,THR00799,USR0028,ORG011,2026-06-01 18:11,assistant_response
MSG004253,THR01035,USR0077,ORG025,2026-07-03 18:25,question
MSG001955,THR00503,USR0155,ORG047,2026-05-16 18:04,question
MSG001185,THR00314,USR0092,ORG030,2026-03-30 08:35,question
MSG003241,THR00802,USR0097,ORG031,2026-06-18 19:53,question
MSG005077,THR01210,USR0004,ORG002,2026-08-12 07:04,question
MSG005377,THR01287,USR0011,ORG004,2026-08-20 10:19,question
MSG004600,THR01113,USR0220,ORG064,2026-08-14 20:57,assistant_response
MSG001454,THR00380,USR0042,ORG015,2026-04-16 10:23,assistant_response
MSG000303,THR00092,USR0246,ORG074,2026-01-17 20:49,question
MSG002995,THR00747,USR0141,ORG044,2026-06-11 20:33,question
MSG000442,THR00120,USR0154,ORG047,2026-02-19 17:44,assistant_response
MSG004958,THR01185,USR0100,ORG032,2026-08-11 10:02,assistant_response
MSG005235,THR01252,USR0036,ORG014,2026-08-13 13:08,question
MSG000488,THR00133,USR0195,ORG057,2026-02-13 18:49,assistant_response
MSG002992,THR00746,USR0219,ORG064,2026-06-27 09:18,assistant_response
MSG004239,THR01032,USR0094,ORG031,2026-07-13 20:08,question
MSG001648,THR00431,USR0235,ORG069,2026-04-05 17:56,assistant_response
MSG000523,THR00141,USR0090,ORG029,2026-02-14 13:13,question
MSG003107,THR00770,USR0268,ORG080,2026-06-04 07:29,question
MSG005179,THR01240,USR0240,ORG071,2026-08-24 21:25,question
MSG004021,THR00988,USR0160,ORG048,2026-07-19 10:01,question
MSG002110,THR00537,USR0208,ORG061,2026-05-25 13:58,assistant_response
MSG000543,THR00144,USR0259,ORG077,2026-02-15 15:24,question
MSG000300,THR00091,USR0189,ORG056,2026-01-15 11:42,assistant_response
MSG002156,THR00549,USR0004,ORG002,2026-05-17 11:28,assistant_response
MSG000099,THR00035,USR0146,ORG045,2026-01-09 11:21,question
MSG003203,THR00792,USR0091,ORG029,2026-06-10 19:04,question
MSG005091,THR01216,USR0108,ORG035,2026-08-10 21:15,question
MSG003815,THR00937,USR0133,ORG042,2026-07-21 22:44,question
MSG002672,THR00680,USR0080,ORG026,2026-06-05 15:44,assistant_response
MSG003277,THR00808,USR0257,ORG077,2026-06-09 21:00,question
MSG001079,THR00289,USR0071,ORG023,2026-03-13 11:41,question
MSG001715,THR00447,USR0267,ORG080,2026-04-09 11:26,question
MSG000495,THR00135,USR0110,ORG036,2026-02-07 15:59,question
MSG000684,THR00188,USR0195,ORG057,2026-02-15 18:19,assistant_response
MSG004243,THR01033,USR0118,ORG038,2026-07-30 09:29,question
MSG002888,THR00719,USR0241,ORG072,2026-06-23 18:15,assistant_response
MSG002284,THR00587,USR0263,ORG079,2026-05-31 15:56,assistant_response
MSG005310,THR01267,USR0125,ORG040,2026-08-23 21:08,assistant_response
MSG004035,THR00992,USR0051,ORG017,2026-07-26 22:14,question
MSG000608,THR00164,USR0093,ORG030,2026-02-25 11:49,assistant_response
MSG004465,THR01085,USR0075,ORG024,2026-08-21 14:27,question
MSG002835,THR00709,USR0175,ORG052,2026-06-29 19:42,question
MSG005048,THR01204,USR0028,ORG011,2026-08-14 18:14,assistant_response
MSG000334,THR00099,USR0048,ORG016,2026-01-17 12:49,assistant_response
MSG002487,THR00637,USR0140,ORG043,2026-05-23 22:12,question
MSG001286,THR00336,USR0128,ORG041,2026-03-04 21:07,assistant_response
MSG001400,THR00362,USR0194,ORG057,2026-04-10 16:08,assistant_response
MSG004350,THR01056,USR0109,ORG035,2026-07-19 07:35,assistant_response
MSG002976,THR00739,USR0233,ORG068,2026-06-14 21:07,assistant_response
MSG000566,THR00153,USR0189,ORG056,2026-02-20 14:14,assistant_response
MSG004817,THR01162,USR0257,ORG077,2026-08-07 11:23,question
MSG001004,THR00272,USR0049,ORG017,2026-03-05 20:58,assistant_response
MSG000514,THR00139,USR0103,ORG033,2026-02-25 16:20,assistant_response
MSG000942,THR00254,USR0153,ORG046,2026-03-30 09:43,assistant_response
MSG001716,THR00447,USR0267,ORG080,2026-04-09 11:26,assistant_response
MSG001839,THR00476,USR0114,ORG036,2026-04-01 17:32,question
MSG000944,THR00255,USR0123,ORG039,2026-03-10 10:11,assistant_response
MSG003274,THR00807,USR0218,ORG064,2026-06-20 07:38,assistant_response
MSG004912,THR01176,USR0156,ORG047,2026-08-26 14:38,assistant_response
MSG003561,THR00878,USR0212,ORG062,2026-07-28 13:36,question
MSG003015,THR00752,USR0001,ORG001,2026-06-04 07:29,question
MSG003178,THR00786,USR0066,ORG022,2026-06-17 10:31,assistant_response
MSG004006,THR00986,USR0188,ORG055,2026-07-12 07:48,assistant_response
MSG003537,THR00870,USR0049,ORG017,2026-07-20 18:59,question
MSG001680,THR00439,USR0024,ORG009,2026-04-10 16:29,assistant_response
MSG005309,THR01267,USR0125,ORG040,2026-08-23 21:08,question
MSG000988,THR00268,USR0045,ORG016,2026-03-15 10:49,assistant_response
MSG005286,THR01260,USR0081,ORG026,2026-08-09 16:48,assistant_response
MSG001290,THR00337,USR0032,ORG012,2026-03-27 14:08,assistant_response
MSG003727,THR00916,USR0084,ORG027,2026-07-18 16:21,question
MSG000946,THR00256,USR0262,ORG078,2026-03-13 20:38,assistant_response
MSG001483,THR00387,USR0018,ORG007,2026-04-17 11:13,question
MSG000996,THR00269,USR0180,ORG054,2026-03-28 20:12,assistant_response
MSG003895,THR00957,USR0257,ORG077,2026-07-25 14:39,question
MSG004924,THR01180,USR0117,ORG038,2026-08-29 15:12,assistant_response
MSG004259,THR01037,USR0098,ORG031,2026-07-31 15:18,question
MSG000799,THR00218,USR0053,ORG018,2026-03-05 09:11,question
MSG001103,THR00293,USR0197,ORG058,2026-03-12 20:32,question
MSG001299,THR00340,USR0048,ORG016,2026-03-29 17:07,question
MSG001807,THR00468,USR0252,ORG076,2026-04-11 14:21,question
MSG002132,THR00542,USR0075,ORG024,2026-05-24 22:22,assistant_response
MSG002149,THR00548,USR0265,ORG079,2026-05-13 18:59,question
MSG001935,THR00498,USR0189,ORG056,2026-05-25 13:57,question
MSG002536,THR00647,USR0153,ORG046,2026-05-07 18:56,assistant_response
MSG005285,THR01260,USR0081,ORG026,2026-08-09 16:48,question
MSG000497,THR00135,USR0110,ORG036,2026-02-07 16:01,question
MSG004623,THR01122,USR0172,ORG051,2026-08-13 11:33,question
MSG001713,THR00446,USR0079,ORG025,2026-04-07 07:19,question
MSG002860,THR00714,USR0061,ORG020,2026-06-06 18:07,assistant_response
MSG002358,THR00600,USR0090,ORG029,2026-05-15 10:50,assistant_response
MSG003507,THR00863,USR0087,ORG029,2026-07-23 18:35,question
MSG003413,THR00837,USR0219,ORG064,2026-06-23 17:16,question
MSG003802,THR00932,USR0252,ORG076,2026-07-02 16:58,assistant_response
MSG002413,THR00617,USR0203,ORG060,2026-05-09 22:04,question
MSG003627,THR00891,USR0009,ORG004,2026-07-16 16:10,question
MSG001552,THR00403,USR0260,ORG078,2026-04-13 11:50,assistant_response
MSG000881,THR00238,USR0023,ORG008,2026-03-19 19:48,question
MSG001410,THR00366,USR0172,ORG051,2026-04-15 07:16,assistant_response
MSG002082,THR00528,USR0066,ORG022,2026-05-22 14:06,assistant_response
MSG002760,THR00697,USR0044,ORG016,2026-06-04 08:29,assistant_response
MSG003264,THR00806,USR0093,ORG030,2026-06-15 20:35,assistant_response
MSG003860,THR00948,USR0186,ORG055,2026-07-05 21:56,assistant_response
MSG005044,THR01203,USR0005,ORG002,2026-08-17 11:03,assistant_response
MSG000105,THR00036,USR0073,ORG024,2026-01-30 18:27,question
MSG004442,THR01078,USR0231,ORG068,2026-08-20 15:29,assistant_response
MSG002858,THR00714,USR0061,ORG020,2026-06-06 17:54,assistant_response
MSG000183,THR00055,USR0241,ORG072,2026-01-15 07:57,question
MSG001509,THR00393,USR0052,ORG017,2026-04-30 10:50,question
MSG000657,THR00180,USR0116,ORG037,2026-02-10 11:51,question
MSG000128,THR00040,USR0080,ORG026,2026-01-03 17:01,assistant_response
MSG003087,THR00768,USR0098,ORG031,2026-06-11 22:46,question
MSG001928,THR00497,USR0227,ORG066,2026-05-27 14:58,assistant_response
MSG003644,THR00895,USR0139,ORG043,2026-07-23 13:53,assistant_response
MSG002936,THR00731,USR0013,ORG005,2026-06-06 21:49,assistant_response
MSG003614,THR00888,USR0018,ORG007,2026-07-14 19:37,assistant_response
MSG004037,THR00993,USR0258,ORG077,2026-07-26 17:10,question
